"COU","Country","TAX","Income Tax","YEA","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"POL","Poland","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2001","2001",,,"0","Units",,,3.731,,
"POL","Poland","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2002","2002",,,"0","Units",,,3.656,,
"POL","Poland","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2003","2003",,,"0","Units",,,3.331,,
"POL","Poland","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2004","2004",,,"0","Units",,,3.282,,
"POL","Poland","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2005","2005",,,"0","Units",,,3.201,,
"POL","Poland","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2006","2006",,,"0","Units",,,3.055,,
"POL","Poland","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2007","2007",,,"0","Units",,,3.124,,
"POL","Poland","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2008","2008",,,"0","Units",,,2.933,,
"POL","Poland","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2009","2009",,,"0","Units",,,2.87,,
"POL","Poland","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2010","2010",,,"0","Units",,,2.739,,
"POL","Poland","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2011","2011",,,"0","Units",,,2.599,,
"POL","Poland","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2012","2012",,,"0","Units",,,2.504,,
"POL","Poland","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2013","2013",,,"0","Units",,,2.417,,
"POL","Poland","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2014","2014",,,"0","Units",,,2.284,,
"POL","Poland","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2015","2015",,,"0","Units",,,2.211,,
"PRT","Portugal","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2000","2000",,,"0","Units",,,3.377,,
"PRT","Portugal","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2001","2001",,,"0","Units",,,4.855,,
"PRT","Portugal","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2002","2002",,,"0","Units",,,4.323,,
"PRT","Portugal","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2003","2003",,,"0","Units",,,4.4,,
"PRT","Portugal","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2004","2004",,,"0","Units",,,4.373,,
"PRT","Portugal","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2005","2005",,,"0","Units",,,4.352,,
"PRT","Portugal","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2006","2006",,,"0","Units",,,4.345,,
"PRT","Portugal","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2007","2007",,,"0","Units",,,4.427,,
"PRT","Portugal","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2008","2008",,,"0","Units",,,4.51,,
"PRT","Portugal","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2009","2009",,,"0","Units",,,4.614,,
"PRT","Portugal","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2010","2010",,,"0","Units",,,10.189,,
"PRT","Portugal","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2011","2011",,,"0","Units",,,10.627,,
"PRT","Portugal","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2012","2012",,,"0","Units",,,10.108,,
"PRT","Portugal","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2013","2013",,,"0","Units",,,15.913,,
"PRT","Portugal","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2014","2014",,,"0","Units",,,16.134,,
"PRT","Portugal","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2015","2015",,,"0","Units",,,16.256,,
"SVK","Slovak Republic","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2000","2000",,,"0","Units",,,7.946,,
"SVK","Slovak Republic","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2001","2001",,,"0","Units",,,7.775,,
"SVK","Slovak Republic","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2002","2002",,,"0","Units",,,4.009,,
"SVK","Slovak Republic","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2003","2003",,,"0","Units",,,3.767,,
"SVK","Slovak Republic","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2004","2004",,,"0","Units",,,0.489,,
"SVK","Slovak Republic","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2005","2005",,,"0","Units",,,0.492,,
"SVK","Slovak Republic","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2006","2006",,,"0","Units",,,0.469,,
"SVK","Slovak Republic","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2007","2007",,,"0","Units",,,0.458,,
"SVK","Slovak Republic","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2008","2008",,,"0","Units",,,0.428,,
"SVK","Slovak Republic","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2009","2009",,,"0","Units",,,0.514,,
"SVK","Slovak Republic","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2010","2010",,,"0","Units",,,0.498,,
"SVK","Slovak Republic","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2011","2011",,,"0","Units",,,0.428,,
"SVK","Slovak Republic","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2012","2012",,,"0","Units",,,0.429,,
"SVK","Slovak Republic","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2013","2013",,,"0","Units",,,3.972,,
"SVK","Slovak Republic","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2014","2014",,,"0","Units",,,3.88,,
"SVK","Slovak Republic","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2015","2015",,,"0","Units",,,3.809,,
"ESP","Spain","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2000","2000",,,"0","Units",,,4.312,,
"ESP","Spain","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2001","2001",,,"0","Units",,,4.175,,
"ESP","Spain","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2002","2002",,,"0","Units",,,4.03,,
"ESP","Spain","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2003","2003",,,"0","Units",,,2.725,,
"ESP","Spain","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2004","2004",,,"0","Units",,,2.638,,
"ESP","Spain","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2005","2005",,,"0","Units",,,2.612,,
"ESP","Spain","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2006","2006",,,"0","Units",,,2.59,,
"ESP","Spain","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2007","2007",,,"0","Units",,,2.603,,
"ESP","Spain","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2008","2008",,,"0","Units",,,2.512,,
"ESP","Spain","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2009","2009",,,"0","Units",,,2.42,,
"ESP","Spain","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2010","2010",,,"0","Units",,,2.36,,
"ESP","Spain","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2011","2011",,,"0","Units",,,7.059,,
"ESP","Spain","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2012","2012",,,"0","Units",,,11.784,,
"ESP","Spain","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2013","2013",,,"0","Units",,,11.729,,
"ESP","Spain","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2014","2014",,,"0","Units",,,11.66,,
"ESP","Spain","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2015","2015",,,"0","Units",,,2.466,,
"SWE","Sweden","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2000","2000",,,"0","Units",,,1.512,,
"SWE","Sweden","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2001","2001",,,"0","Units",,,1.477,,
"SWE","Sweden","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2002","2002",,,"0","Units",,,1.464,,
"SWE","Sweden","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2003","2003",,,"0","Units",,,1.522,,
"SWE","Sweden","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2004","2004",,,"0","Units",,,1.501,,
"SWE","Sweden","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2005","2005",,,"0","Units",,,1.474,,
"SWE","Sweden","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2006","2006",,,"0","Units",,,1.455,,
"SWE","Sweden","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2007","2007",,,"0","Units",,,1.45,,
"SWE","Sweden","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2008","2008",,,"0","Units",,,1.438,,
"SWE","Sweden","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2009","2009",,,"0","Units",,,1.487,,
"SWE","Sweden","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2010","2010",,,"0","Units",,,1.48,,
"SWE","Sweden","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2011","2011",,,"0","Units",,,1.49,,
"SWE","Sweden","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2012","2012",,,"0","Units",,,1.514,,
"SWE","Sweden","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2013","2013",,,"0","Units",,,1.518,,
"SWE","Sweden","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2014","2014",,,"0","Units",,,1.508,,
"SWE","Sweden","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2015","2015",,,"0","Units",,,1.493,,
"CHE","Switzerland","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2000","2000",,,"0","Units",,,3.62,,
"CHE","Switzerland","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2001","2001",,,"0","Units",,,3.528,,
"CHE","Switzerland","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2002","2002",,,"0","Units",,,3.453,,
"CHE","Switzerland","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2003","2003",,,"0","Units",,,3.397,,
"CHE","Switzerland","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2004","2004",,,"0","Units",,,3.326,,
"CHE","Switzerland","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2005","2005",,,"0","Units",,,3.305,,
"CHE","Switzerland","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2006","2006",,,"0","Units",,,3.261,,
"CHE","Switzerland","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2007","2007",,,"0","Units",,,3.159,,
"CHE","Switzerland","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2008","2008",,,"0","Units",,,3.317,,
"CHE","Switzerland","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2009","2009",,,"0","Units",,,3.284,,
"CHE","Switzerland","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2010","2010",,,"0","Units",,,3.242,,
"CHE","Switzerland","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2011","2011",,,"0","Units",,,3.21,,
"CHE","Switzerland","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2012","2012",,,"0","Units",,,3.361,,
"CHE","Switzerland","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2013","2013",,,"0","Units",,,3.349,,
"CHE","Switzerland","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2014","2014",,,"0","Units",,,3.347,,
"CHE","Switzerland","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2015","2015",,,"0","Units",,,3.33,,
"TUR","Turkey","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2000","2000",,,"0","Units",,,11.46,,
"TUR","Turkey","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2001","2001",,,"0","Units",,,9.296,,
"TUR","Turkey","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2002","2002",,,"0","Units",,,9.273,,
"TUR","Turkey","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2003","2003",,,"0","Units",,,9.831,,
"TUR","Turkey","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2004","2004",,,"0","Units",,,10.393,,
"TUR","Turkey","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2005","2005",,,"0","Units",,,5.32,,
"TUR","Turkey","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2006","2006",,,"0","Units",,,2.954,,
"TUR","Turkey","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2007","2007",,,"0","Units",,,3.717,,
"TUR","Turkey","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2008","2008",,,"0","Units",,,3.487,,
"TUR","Turkey","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2009","2009",,,"0","Units",,,3.529,,
"TUR","Turkey","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2010","2010",,,"0","Units",,,4.711,,
"TUR","Turkey","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2011","2011",,,"0","Units",,,4.544,,
"TUR","Turkey","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2012","2012",,,"0","Units",,,4.491,,
"TUR","Turkey","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2013","2013",,,"0","Units",,,4.284,,
"TUR","Turkey","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2014","2014",,,"0","Units",,,3.998,,
"TUR","Turkey","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2015","2015",,,"0","Units",,,3.759,,
"GBR","United Kingdom","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2000","2000",,,"0","Units",,,1.316,,
"GBR","United Kingdom","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2001","2001",,,"0","Units",,,1.311,,
"GBR","United Kingdom","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2002","2002",,,"0","Units",,,1.286,,
"GBR","United Kingdom","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2003","2003",,,"0","Units",,,1.253,,
"GBR","United Kingdom","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2004","2004",,,"0","Units",,,1.233,,
"GBR","United Kingdom","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2005","2005",,,"0","Units",,,1.23,,
"GBR","United Kingdom","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2006","2006",,,"0","Units",,,1.22,,
"GBR","United Kingdom","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2007","2007",,,"0","Units",,,1.199,,
"GBR","United Kingdom","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2008","2008",,,"0","Units",,,1.223,,
"GBR","United Kingdom","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2009","2009",,,"0","Units",,,1.314,,
"GBR","United Kingdom","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2010","2010",,,"0","Units",,,4.374,,
"GBR","United Kingdom","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2011","2011",,,"0","Units",,,4.401,,
"GBR","United Kingdom","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2012","2012",,,"0","Units",,,4.302,,
"GBR","United Kingdom","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2013","2013",,,"0","Units",,,4.275,,
"GBR","United Kingdom","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2014","2014",,,"0","Units",,,4.264,,
"GBR","United Kingdom","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2015","2015",,,"0","Units",,,4.165,,
"USA","United States","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2000","2000",,,"0","Units",,,8.81,,
"USA","United States","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2001","2001",,,"0","Units",,,8.849,,
"USA","United States","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2002","2002",,,"0","Units",,,8.866,,
"USA","United States","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2003","2003",,,"0","Units",,,8.741,,
"USA","United States","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2004","2004",,,"0","Units",,,8.78,,
"USA","United States","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2005","2005",,,"0","Units",,,8.766,,
"USA","United States","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2006","2006",,,"0","Units",,,8.676,,
"USA","United States","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2007","2007",,,"0","Units",,,8.436,,
"USA","United States","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2008","2008",,,"0","Units",,,8.444,,
"USA","United States","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2009","2009",,,"0","Units",,,8.583,,
"USA","United States","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2010","2010",,,"0","Units",,,8.387,,
"USA","United States","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2011","2011",,,"0","Units",,,8.288,,
"USA","United States","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2012","2012",,,"0","Units",,,8.338,,
"USA","United States","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2013","2013",,,"0","Units",,,8.305,,
"USA","United States","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2014","2014",,,"0","Units",,,8.221,,
"USA","United States","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2015","2015",,,"0","Units",,,8.208,,
"CHL","Chile","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2000","2000",,,"0","Units",,,15.137,,
"CHL","Chile","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2001","2001",,,"0","Units",,,14.862,,
"CHL","Chile","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2002","2002",,,"0","Units",,,18.151,,
"CHL","Chile","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2003","2003",,,"0","Units",,,17.703,,
"CHL","Chile","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2004","2004",,,"0","Units",,,17.533,,
"CHL","Chile","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2005","2005",,,"0","Units",,,17.189,,
"CHL","Chile","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2006","2006",,,"0","Units",,,16.875,,
"CHL","Chile","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2007","2007",,,"0","Units",,,16.718,,
"CHL","Chile","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2008","2008",,,"0","Units",,,16.816,,
"CHL","Chile","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2009","2009",,,"0","Units",,,15.523,,
"CHL","Chile","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2010","2010",,,"0","Units",,,12.922,,
"CHL","Chile","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2011","2011",,,"0","Units",,,12.777,,
"CHL","Chile","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2012","2012",,,"0","Units",,,12.338,,
"CHL","Chile","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2013","2013",,,"0","Units",,,11.793,,
"CHL","Chile","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2014","2014",,,"0","Units",,,11.755,,
"CHL","Chile","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2015","2015",,,"0","Units",,,11.264,,
"EST","Estonia","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2000","2000",,,"0","Units",,,0.156,,
"EST","Estonia","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2001","2001",,,"0","Units",,,0.174,,
"EST","Estonia","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2002","2002",,,"0","Units",,,0.157,,
"EST","Estonia","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2003","2003",,,"0","Units",,,0.145,,
"EST","Estonia","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2004","2004",,,"0","Units",,,0.19,,
"EST","Estonia","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2005","2005",,,"0","Units",,,0.209,,
"EST","Estonia","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2006","2006",,,"0","Units",,,0.207,,
"EST","Estonia","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2007","2007",,,"0","Units",,,0.173,,
"EST","Estonia","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2008","2008",,,"0","Units",,,0.173,,
"EST","Estonia","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2009","2009",,,"0","Units",,,0.185,,
"EST","Estonia","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2010","2010",,,"0","Units",,,0.183,,
"EST","Estonia","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2011","2011",,,"0","Units",,,0.171,,
"EST","Estonia","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2012","2012",,,"0","Units",,,0.162,,
"EST","Estonia","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2013","2013",,,"0","Units",,,0.15,,
"EST","Estonia","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2014","2014",,,"0","Units",,,0.143,,
"EST","Estonia","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2015","2015",,,"0","Units",,,0.145,,
"ISR","Israel","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2000","2000",,,"0","Units",,,2.328,,
"ISR","Israel","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2001","2001",,,"0","Units",,,2.104,,
"ISR","Israel","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2002","2002",,,"0","Units",,,3.416,,
"ISR","Israel","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2003","2003",,,"0","Units",,,2.407,,
"ISR","Israel","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2004","2004",,,"0","Units",,,3.966,,
"ISR","Israel","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2005","2005",,,"0","Units",,,4.01,,
"ISR","Israel","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2006","2006",,,"0","Units",,,4.017,,
"ISR","Israel","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2007","2007",,,"0","Units",,,3.746,,
"ISR","Israel","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2008","2008",,,"0","Units",,,3.649,,
"ISR","Israel","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2009","2009",,,"0","Units",,,3.788,,
"ISR","Israel","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2010","2010",,,"0","Units",,,3.883,,
"ISR","Israel","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2011","2011",,,"0","Units",,,3.85,,
"ISR","Israel","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2012","2012",,,"0","Units",,,3.905,,
"ISR","Israel","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2013","2013",,,"0","Units",,,6.308,,
"ISR","Israel","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2014","2014",,,"0","Units",,,6.023,,
"ISR","Israel","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2015","2015",,,"0","Units",,,5.877,,
"SVN","Slovenia","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2000","2000",,,"0","Units",,,4.284,,
"SVN","Slovenia","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2001","2001",,,"0","Units",,,4.319,,
"SVN","Slovenia","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2002","2002",,,"0","Units",,,4.353,,
"SVN","Slovenia","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2003","2003",,,"0","Units",,,4.318,,
"SVN","Slovenia","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2004","2004",,,"0","Units",,,4.273,,
"SVN","Slovenia","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2005","2005",,,"0","Units",,,4.496,,
"SVN","Slovenia","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2006","2006",,,"0","Units",,,4.365,,
"SVN","Slovenia","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2007","2007",,,"0","Units",,,1.44,,
"SVN","Slovenia","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2008","2008",,,"0","Units",,,1.411,,
"SVN","Slovenia","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2009","2009",,,"0","Units",,,1.427,,
"SVN","Slovenia","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2010","2010",,,"0","Units",,,1.378,,
"SVN","Slovenia","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2011","2011",,,"0","Units",,,1.361,,
"SVN","Slovenia","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2012","2012",,,"0","Units",,,1.384,,
"SVN","Slovenia","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2013","2013",,,"0","Units",,,5.39,,
"SVN","Slovenia","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2014","2014",,,"0","Units",,,5.308,,
"SVN","Slovenia","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2015","2015",,,"0","Units",,,5.261,,
